log_id,user_id,activity_date,device_type,minutes_streamed,ad_clicks_avoided,signup_date,plan_type,payment_method,status,cancellation_date
LOG_116261,USR_0899,2026-03-14,Mobile,10,6,2026-01-17,Individual,Google Wallet,Active,
LOG_116262,USR_0899,2026-03-18,Mobile,17,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116263,USR_0899,2026-03-22,Mobile,32,6,2026-01-17,Individual,Google Wallet,Active,
LOG_116264,USR_0899,2026-03-26,Mobile,78,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116265,USR_0899,2026-03-30,TV,54,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116266,USR_0899,2026-04-03,TV,38,0,2026-01-17,Individual,Google Wallet,Active,
LOG_116267,USR_0899,2026-04-07,TV,8,3,2026-01-17,Individual,Google Wallet,Active,
LOG_116268,USR_0900,2026-01-17,Desktop,25,3,2026-01-17,Individual,PayPal,Active,
LOG_116269,USR_0900,2026-01-21,Desktop,203,0,2026-01-17,Individual,PayPal,Active,
LOG_116270,USR_0900,2026-01-25,Mobile,92,3,2026-01-17,Individual,PayPal,Active,
LOG_116271,USR_0900,2026-01-29,Mobile,21,4,2026-01-17,Individual,PayPal,Active,
LOG_116272,USR_0900,2026-02-02,TV,28,4,2026-01-17,Individual,PayPal,Active,
LOG_116273,USR_0900,2026-02-06,Mobile,60,3,2026-01-17,Individual,PayPal,Active,
LOG_116274,USR_0900,2026-02-10,Mobile,42,1,2026-01-17,Individual,PayPal,Active,
LOG_116275,USR_0900,2026-02-14,Mobile,13,7,2026-01-17,Individual,PayPal,Active,
LOG_116276,USR_0900,2026-02-18,TV,13,1,2026-01-17,Individual,PayPal,Active,
LOG_116277,USR_0900,2026-02-22,Mobile,22,1,2026-01-17,Individual,PayPal,Active,
LOG_116278,USR_0900,2026-02-26,Mobile,98,3,2026-01-17,Individual,PayPal,Active,
LOG_116279,USR_0900,2026-03-02,TV,32,3,2026-01-17,Individual,PayPal,Active,
LOG_116280,USR_0900,2026-03-06,Mobile,20,2,2026-01-17,Individual,PayPal,Active,
LOG_116281,USR_0900,2026-03-10,Mobile,125,3,2026-01-17,Individual,PayPal,Active,
LOG_116282,USR_0900,2026-03-14,Mobile,9,2,2026-01-17,Individual,PayPal,Active,
LOG_116283,USR_0900,2026-03-18,Desktop,79,1,2026-01-17,Individual,PayPal,Active,
LOG_116284,USR_0900,2026-03-22,Mobile,25,3,2026-01-17,Individual,PayPal,Active,
LOG_116285,USR_0900,2026-03-26,Mobile,25,2,2026-01-17,Individual,PayPal,Active,
LOG_116286,USR_0900,2026-03-30,Mobile,17,2,2026-01-17,Individual,PayPal,Active,
LOG_116287,USR_0900,2026-04-03,Mobile,40,4,2026-01-17,Individual,PayPal,Active,
LOG_116288,USR_0900,2026-04-07,Mobile,24,3,2026-01-17,Individual,PayPal,Active,
LOG_116289,USR_0900,2026-04-11,TV,33,1,2026-01-17,Individual,PayPal,Active,
LOG_116290,USR_0900,2026-04-15,Mobile,82,3,2026-01-17,Individual,PayPal,Active,
LOG_116291,USR_0900,2026-04-19,Mobile,41,3,2026-01-17,Individual,PayPal,Active,
LOG_116292,USR_0900,2026-04-23,Mobile,110,2,2026-01-17,Individual,PayPal,Active,
LOG_116293,USR_0900,2026-04-27,Mobile,136,3,2026-01-17,Individual,PayPal,Active,
LOG_116294,USR_0900,2026-05-01,Mobile,17,2,2026-01-17,Individual,PayPal,Active,
LOG_116295,USR_0900,2026-05-05,Mobile,58,1,2026-01-17,Individual,PayPal,Active,
LOG_116296,USR_0900,2026-05-09,TV,135,5,2026-01-17,Individual,PayPal,Active,
LOG_116297,USR_0900,2026-05-13,Mobile,8,2,2026-01-17,Individual,PayPal,Active,
LOG_116298,USR_0900,2026-05-17,Mobile,8,4,2026-01-17,Individual,PayPal,Active,
LOG_116299,USR_0900,2026-05-21,Mobile,18,4,2026-01-17,Individual,PayPal,Active,
LOG_116300,USR_0900,2026-05-25,Mobile,114,1,2026-01-17,Individual,PayPal,Active,
LOG_116301,USR_0901,2026-01-17,Mobile,136,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116302,USR_0901,2026-01-21,Mobile,14,3,2026-01-17,Individual,Google Wallet,Active,
LOG_116303,USR_0901,2026-01-25,Mobile,84,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116304,USR_0901,2026-01-29,TV,26,4,2026-01-17,Individual,Google Wallet,Active,
LOG_116305,USR_0901,2026-02-02,Desktop,9,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116306,USR_0901,2026-02-06,Mobile,7,6,2026-01-17,Individual,Google Wallet,Active,
LOG_116307,USR_0901,2026-02-10,Mobile,14,3,2026-01-17,Individual,Google Wallet,Active,
LOG_116308,USR_0901,2026-02-14,Mobile,21,3,2026-01-17,Individual,Google Wallet,Active,
LOG_116309,USR_0901,2026-02-18,TV,65,6,2026-01-17,Individual,Google Wallet,Active,
LOG_116310,USR_0901,2026-02-22,Mobile,26,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116311,USR_0901,2026-02-26,Mobile,182,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116312,USR_0901,2026-03-02,Mobile,16,2,2026-01-17,Individual,Google Wallet,Active,
LOG_116313,USR_0901,2026-03-06,Mobile,86,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116314,USR_0901,2026-03-10,TV,56,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116315,USR_0901,2026-03-14,Mobile,8,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116316,USR_0901,2026-03-18,Mobile,35,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116317,USR_0901,2026-03-22,Mobile,25,3,2026-01-17,Individual,Google Wallet,Active,
LOG_116318,USR_0901,2026-03-26,Mobile,51,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116319,USR_0901,2026-03-30,TV,76,5,2026-01-17,Individual,Google Wallet,Active,
LOG_116320,USR_0901,2026-04-03,Mobile,289,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116321,USR_0901,2026-04-07,Mobile,54,2,2026-01-17,Individual,Google Wallet,Active,
LOG_116322,USR_0901,2026-04-11,TV,66,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116323,USR_0901,2026-04-15,TV,25,3,2026-01-17,Individual,Google Wallet,Active,
LOG_116324,USR_0901,2026-04-19,Mobile,54,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116325,USR_0901,2026-04-23,Mobile,19,2,2026-01-17,Individual,Google Wallet,Active,
LOG_116326,USR_0901,2026-04-27,Mobile,16,2,2026-01-17,Individual,Google Wallet,Active,
LOG_116327,USR_0901,2026-05-01,Mobile,12,1,2026-01-17,Individual,Google Wallet,Active,
LOG_116328,USR_0901,2026-05-05,Mobile,40,2,2026-01-17,Individual,Google Wallet,Active,
LOG_116329,USR_0902,2026-01-18,Mobile,83,1,2026-01-18,Individual,PayPal,Active,
LOG_116330,USR_0902,2026-01-22,Mobile,17,3,2026-01-18,Individual,PayPal,Active,
LOG_116331,USR_0902,2026-01-26,Desktop,28,1,2026-01-18,Individual,PayPal,Active,
LOG_116332,USR_0902,2026-01-30,TV,36,4,2026-01-18,Individual,PayPal,Active,
LOG_116333,USR_0902,2026-02-03,Mobile,57,9,2026-01-18,Individual,PayPal,Active,
LOG_116334,USR_0902,2026-02-07,TV,95,3,2026-01-18,Individual,PayPal,Active,
LOG_116335,USR_0902,2026-02-11,Mobile,46,6,2026-01-18,Individual,PayPal,Active,
LOG_116336,USR_0902,2026-02-15,Mobile,39,3,2026-01-18,Individual,PayPal,Active,
LOG_116337,USR_0902,2026-02-19,Mobile,16,4,2026-01-18,Individual,PayPal,Active,
LOG_116338,USR_0902,2026-02-23,Mobile,251,4,2026-01-18,Individual,PayPal,Active,
LOG_116339,USR_0903,2026-01-18,Mobile,30,4,2026-01-18,Individual,PayPal,Active,
LOG_116340,USR_0903,2026-01-22,Mobile,67,4,2026-01-18,Individual,PayPal,Active,
LOG_116341,USR_0903,2026-01-26,Mobile,42,4,2026-01-18,Individual,PayPal,Active,
LOG_116342,USR_0903,2026-01-30,Mobile,9,2,2026-01-18,Individual,PayPal,Active,
LOG_116343,USR_0903,2026-02-03,Mobile,103,1,2026-01-18,Individual,PayPal,Active,
LOG_116344,USR_0903,2026-02-07,Mobile,11,3,2026-01-18,Individual,PayPal,Active,
LOG_116345,USR_0903,2026-02-11,Mobile,64,4,2026-01-18,Individual,PayPal,Active,
LOG_116346,USR_0903,2026-02-15,Desktop,27,4,2026-01-18,Individual,PayPal,Active,
LOG_116347,USR_0903,2026-02-19,Mobile,6,1,2026-01-18,Individual,PayPal,Active,
LOG_116348,USR_0903,2026-02-23,Desktop,145,3,2026-01-18,Individual,PayPal,Active,
LOG_116349,USR_0903,2026-02-27,TV,10,0,2026-01-18,Individual,PayPal,Active,
LOG_116350,USR_0903,2026-03-03,Mobile,153,4,2026-01-18,Individual,PayPal,Active,
LOG_116351,USR_0903,2026-03-07,Mobile,84,3,2026-01-18,Individual,PayPal,Active,
LOG_116352,USR_0903,2026-03-11,Mobile,9,4,2026-01-18,Individual,PayPal,Active,
LOG_116353,USR_0903,2026-03-15,TV,17,2,2026-01-18,Individual,PayPal,Active,
LOG_116354,USR_0903,2026-03-19,Mobile,18,3,2026-01-18,Individual,PayPal,Active,
LOG_116355,USR_0903,2026-03-23,TV,136,5,2026-01-18,Individual,PayPal,Active,
LOG_116356,USR_0903,2026-03-27,TV,32,1,2026-01-18,Individual,PayPal,Active,
LOG_116357,USR_0903,2026-03-31,Mobile,65,1,2026-01-18,Individual,PayPal,Active,
LOG_116358,USR_0903,2026-04-04,Mobile,55,3,2026-01-18,Individual,PayPal,Active,
LOG_116359,USR_0903,2026-04-08,Mobile,10,2,2026-01-18,Individual,PayPal,Active,
LOG_116360,USR_0903,2026-04-12,Mobile,162,2,2026-01-18,Individual,PayPal,Active,
LOG_116361,USR_0903,2026-04-16,Mobile,8,1,2026-01-18,Individual,PayPal,Active,
LOG_116362,USR_0903,2026-04-20,Mobile,61,2,2026-01-18,Individual,PayPal,Active,
LOG_116363,USR_0903,2026-04-24,Mobile,30,4,2026-01-18,Individual,PayPal,Active,
LOG_116364,USR_0903,2026-04-28,Desktop,116,3,2026-01-18,Individual,PayPal,Active,
LOG_116365,USR_0903,2026-05-02,Desktop,14,5,2026-01-18,Individual,PayPal,Active,
LOG_116366,USR_0903,2026-05-06,Mobile,58,2,2026-01-18,Individual,PayPal,Active,
LOG_116367,USR_0903,2026-05-10,Mobile,80,4,2026-01-18,Individual,PayPal,Active,
LOG_116368,USR_0903,2026-05-14,Mobile,66,7,2026-01-18,Individual,PayPal,Active,
LOG_116369,USR_0903,2026-05-18,Mobile,7,5,2026-01-18,Individual,PayPal,Active,
LOG_116370,USR_0903,2026-05-22,Mobile,30,3,2026-01-18,Individual,PayPal,Active,
LOG_116371,USR_0903,2026-05-26,Mobile,12,3,2026-01-18,Individual,PayPal,Active,
LOG_116372,USR_0903,2026-05-30,Mobile,29,4,2026-01-18,Individual,PayPal,Active,
LOG_116373,USR_0903,2026-06-03,Desktop,38,4,2026-01-18,Individual,PayPal,Active,
LOG_116374,USR_0903,2026-06-07,TV,163,4,2026-01-18,Individual,PayPal,Active,
LOG_116375,USR_0904,2026-01-19,Mobile,28,1,2026-01-19,Individual,PayPal,Active,
LOG_116376,USR_0904,2026-01-23,Mobile,112,3,2026-01-19,Individual,PayPal,Active,
LOG_116377,USR_0904,2026-01-27,TV,19,3,2026-01-19,Individual,PayPal,Active,
LOG_116378,USR_0904,2026-01-31,Mobile,12,4,2026-01-19,Individual,PayPal,Active,
LOG_116379,USR_0904,2026-02-04,Mobile,129,2,2026-01-19,Individual,PayPal,Active,
LOG_116380,USR_0904,2026-02-08,Mobile,74,1,2026-01-19,Individual,PayPal,Active,
LOG_116381,USR_0904,2026-02-12,Mobile,103,2,2026-01-19,Individual,PayPal,Active,
LOG_116382,USR_0904,2026-02-16,Mobile,33,8,2026-01-19,Individual,PayPal,Active,
LOG_116383,USR_0904,2026-02-20,Mobile,18,1,2026-01-19,Individual,PayPal,Active,
LOG_116384,USR_0904,2026-02-24,Mobile,22,4,2026-01-19,Individual,PayPal,Active,
LOG_116385,USR_0904,2026-02-28,TV,138,3,2026-01-19,Individual,PayPal,Active,
LOG_116386,USR_0904,2026-03-04,Mobile,17,5,2026-01-19,Individual,PayPal,Active,
LOG_116387,USR_0904,2026-03-08,Mobile,19,0,2026-01-19,Individual,PayPal,Active,
LOG_116388,USR_0904,2026-03-12,Mobile,26,5,2026-01-19,Individual,PayPal,Active,
LOG_116389,USR_0904,2026-03-16,Desktop,16,0,2026-01-19,Individual,PayPal,Active,
LOG_116390,USR_0904,2026-03-20,Mobile,37,2,2026-01-19,Individual,PayPal,Active,
LOG_116391,USR_0904,2026-03-24,Mobile,37,3,2026-01-19,Individual,PayPal,Active,
LOG_116392,USR_0904,2026-03-28,Mobile,125,1,2026-01-19,Individual,PayPal,Active,
LOG_116393,USR_0904,2026-04-01,Mobile,96,1,2026-01-19,Individual,PayPal,Active,
LOG_116394,USR_0904,2026-04-05,Desktop,144,2,2026-01-19,Individual,PayPal,Active,
LOG_116395,USR_0904,2026-04-09,Mobile,7,2,2026-01-19,Individual,PayPal,Active,
LOG_116396,USR_0904,2026-04-13,Desktop,5,3,2026-01-19,Individual,PayPal,Active,
LOG_116397,USR_0904,2026-04-17,Desktop,23,3,2026-01-19,Individual,PayPal,Active,
LOG_116398,USR_0904,2026-04-21,Mobile,81,2,2026-01-19,Individual,PayPal,Active,
LOG_116399,USR_0904,2026-04-25,TV,27,7,2026-01-19,Individual,PayPal,Active,
LOG_116400,USR_0904,2026-04-29,Mobile,32,1,2026-01-19,Individual,PayPal,Active,
LOG_116401,USR_0904,2026-05-03,Mobile,6,4,2026-01-19,Individual,PayPal,Active,
LOG_116402,USR_0904,2026-05-07,Mobile,27,3,2026-01-19,Individual,PayPal,Active,
LOG_116403,USR_0904,2026-05-11,Desktop,20,0,2026-01-19,Individual,PayPal,Active,
LOG_116404,USR_0904,2026-05-15,Mobile,16,1,2026-01-19,Individual,PayPal,Active,
LOG_116405,USR_0904,2026-05-19,Mobile,33,5,2026-01-19,Individual,PayPal,Active,
LOG_116406,USR_0905,2026-01-19,Mobile,65,5,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116407,USR_0905,2026-01-23,Mobile,157,4,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116408,USR_0905,2026-01-27,Mobile,11,1,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116409,USR_0905,2026-01-31,Mobile,130,2,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116410,USR_0905,2026-02-04,Mobile,9,6,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116411,USR_0905,2026-02-08,Mobile,22,1,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116412,USR_0905,2026-02-12,Mobile,145,7,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116413,USR_0905,2026-02-16,Mobile,35,4,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116414,USR_0905,2026-02-20,Mobile,62,4,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116415,USR_0905,2026-02-24,TV,107,1,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116416,USR_0905,2026-02-28,Mobile,101,3,2026-01-19,Individual,Google Wallet,Canceled,2026-06-24
LOG_116417,USR_0906,2026-01-20,Desktop,58,6,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116418,USR_0906,2026-01-24,Mobile,9,5,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116419,USR_0906,2026-01-28,Mobile,50,2,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116420,USR_0906,2026-02-01,Desktop,135,4,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116421,USR_0906,2026-02-05,TV,9,4,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116422,USR_0906,2026-02-09,Mobile,10,7,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116423,USR_0906,2026-02-13,Mobile,24,4,2026-01-20,Individual,Credit Card,Canceled,2026-03-09
LOG_116424,USR_0907,2026-01-20,TV,19,0,2026-01-20,Family,PayPal,Active,
LOG_116425,USR_0907,2026-01-24,Mobile,53,2,2026-01-20,Family,PayPal,Active,
LOG_116426,USR_0907,2026-01-28,Mobile,69,2,2026-01-20,Family,PayPal,Active,
LOG_116427,USR_0907,2026-02-01,Mobile,257,5,2026-01-20,Family,PayPal,Active,
LOG_116428,USR_0907,2026-02-05,Mobile,31,5,2026-01-20,Family,PayPal,Active,
LOG_116429,USR_0907,2026-02-09,Mobile,27,0,2026-01-20,Family,PayPal,Active,
LOG_116430,USR_0907,2026-02-13,Mobile,19,0,2026-01-20,Family,PayPal,Active,
LOG_116431,USR_0907,2026-02-17,Mobile,51,3,2026-01-20,Family,PayPal,Active,
LOG_116432,USR_0907,2026-02-21,Desktop,73,0,2026-01-20,Family,PayPal,Active,
LOG_116433,USR_0907,2026-02-25,Desktop,37,4,2026-01-20,Family,PayPal,Active,
LOG_116434,USR_0907,2026-03-01,Desktop,16,4,2026-01-20,Family,PayPal,Active,
LOG_116435,USR_0907,2026-03-05,Mobile,82,3,2026-01-20,Family,PayPal,Active,
LOG_116436,USR_0907,2026-03-09,Mobile,34,2,2026-01-20,Family,PayPal,Active,
LOG_116437,USR_0907,2026-03-13,Desktop,28,3,2026-01-20,Family,PayPal,Active,
LOG_116438,USR_0907,2026-03-17,Mobile,169,3,2026-01-20,Family,PayPal,Active,
LOG_116439,USR_0907,2026-03-21,TV,42,2,2026-01-20,Family,PayPal,Active,
LOG_116440,USR_0907,2026-03-25,Mobile,54,1,2026-01-20,Family,PayPal,Active,
LOG_116441,USR_0907,2026-03-29,TV,50,4,2026-01-20,Family,PayPal,Active,
LOG_116442,USR_0907,2026-04-02,Mobile,8,1,2026-01-20,Family,PayPal,Active,
LOG_116443,USR_0908,2026-01-20,Mobile,18,2,2026-01-20,Individual,Credit Card,Canceled,2026-04-20
LOG_116444,USR_0908,2026-01-24,Mobile,117,4,2026-01-20,Individual,Credit Card,Canceled,2026-04-20
LOG_116445,USR_0908,2026-01-28,Mobile,64,4,2026-01-20,Individual,Credit Card,Canceled,2026-04-20
LOG_116446,USR_0908,2026-02-01,Mobile,20,2,2026-01-20,Individual,Credit Card,Canceled,2026-04-20
LOG_116447,USR_0909,2026-01-21,Mobile,42,1,2026-01-21,Individual,Credit Card,Active,
LOG_116448,USR_0909,2026-01-25,Mobile,6,2,2026-01-21,Individual,Credit Card,Active,
LOG_116449,USR_0909,2026-01-29,Mobile,7,2,2026-01-21,Individual,Credit Card,Active,
LOG_116450,USR_0909,2026-02-02,Mobile,9,3,2026-01-21,Individual,Credit Card,Active,
LOG_116451,USR_0909,2026-02-06,Mobile,17,1,2026-01-21,Individual,Credit Card,Active,
LOG_116452,USR_0909,2026-02-10,Mobile,22,4,2026-01-21,Individual,Credit Card,Active,
LOG_116453,USR_0909,2026-02-14,Mobile,29,2,2026-01-21,Individual,Credit Card,Active,
LOG_116454,USR_0909,2026-02-18,Mobile,49,2,2026-01-21,Individual,Credit Card,Active,
LOG_116455,USR_0909,2026-02-22,Mobile,18,3,2026-01-21,Individual,Credit Card,Active,
LOG_116456,USR_0909,2026-02-26,Mobile,28,2,2026-01-21,Individual,Credit Card,Active,
LOG_116457,USR_0909,2026-03-02,TV,110,1,2026-01-21,Individual,Credit Card,Active,
LOG_116458,USR_0910,2026-01-21,Mobile,33,3,2026-01-21,Individual,Google Wallet,Active,
LOG_116459,USR_0910,2026-01-25,Mobile,63,4,2026-01-21,Individual,Google Wallet,Active,
LOG_116460,USR_0910,2026-01-29,TV,34,3,2026-01-21,Individual,Google Wallet,Active,
LOG_116461,USR_0910,2026-02-02,TV,27,4,2026-01-21,Individual,Google Wallet,Active,
LOG_116462,USR_0910,2026-02-06,Mobile,40,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116463,USR_0910,2026-02-10,Mobile,21,4,2026-01-21,Individual,Google Wallet,Active,
LOG_116464,USR_0910,2026-02-14,Mobile,28,4,2026-01-21,Individual,Google Wallet,Active,
LOG_116465,USR_0910,2026-02-18,Desktop,28,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116466,USR_0910,2026-02-22,TV,27,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116467,USR_0910,2026-02-26,TV,108,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116468,USR_0910,2026-03-02,Mobile,84,5,2026-01-21,Individual,Google Wallet,Active,
LOG_116469,USR_0910,2026-03-06,Mobile,206,1,2026-01-21,Individual,Google Wallet,Active,
LOG_116470,USR_0910,2026-03-10,Mobile,37,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116471,USR_0910,2026-03-14,TV,35,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116472,USR_0910,2026-03-18,Mobile,32,5,2026-01-21,Individual,Google Wallet,Active,
LOG_116473,USR_0910,2026-03-22,Mobile,23,5,2026-01-21,Individual,Google Wallet,Active,
LOG_116474,USR_0910,2026-03-26,Mobile,26,5,2026-01-21,Individual,Google Wallet,Active,
LOG_116475,USR_0910,2026-03-30,Mobile,39,1,2026-01-21,Individual,Google Wallet,Active,
LOG_116476,USR_0910,2026-04-03,Mobile,38,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116477,USR_0910,2026-04-07,Mobile,73,3,2026-01-21,Individual,Google Wallet,Active,
LOG_116478,USR_0910,2026-04-11,Mobile,26,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116479,USR_0910,2026-04-15,TV,62,4,2026-01-21,Individual,Google Wallet,Active,
LOG_116480,USR_0910,2026-04-19,TV,24,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116481,USR_0910,2026-04-23,TV,70,5,2026-01-21,Individual,Google Wallet,Active,
LOG_116482,USR_0910,2026-04-27,Mobile,6,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116483,USR_0910,2026-05-01,TV,59,1,2026-01-21,Individual,Google Wallet,Active,
LOG_116484,USR_0910,2026-05-05,Desktop,12,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116485,USR_0910,2026-05-09,Mobile,14,3,2026-01-21,Individual,Google Wallet,Active,
LOG_116486,USR_0910,2026-05-13,Mobile,58,5,2026-01-21,Individual,Google Wallet,Active,
LOG_116487,USR_0910,2026-05-17,Desktop,42,7,2026-01-21,Individual,Google Wallet,Active,
LOG_116488,USR_0910,2026-05-21,Mobile,43,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116489,USR_0910,2026-05-25,Mobile,53,2,2026-01-21,Individual,Google Wallet,Active,
LOG_116490,USR_0910,2026-05-29,Mobile,96,3,2026-01-21,Individual,Google Wallet,Active,
LOG_116491,USR_0911,2026-01-22,Mobile,84,4,2026-01-22,Individual,Credit Card,Active,
LOG_116492,USR_0911,2026-01-26,Mobile,9,2,2026-01-22,Individual,Credit Card,Active,
LOG_116493,USR_0911,2026-01-30,Mobile,101,6,2026-01-22,Individual,Credit Card,Active,
LOG_116494,USR_0911,2026-02-03,TV,11,3,2026-01-22,Individual,Credit Card,Active,
LOG_116495,USR_0911,2026-02-07,Mobile,48,4,2026-01-22,Individual,Credit Card,Active,
LOG_116496,USR_0911,2026-02-11,Mobile,5,5,2026-01-22,Individual,Credit Card,Active,
LOG_116497,USR_0911,2026-02-15,Mobile,110,3,2026-01-22,Individual,Credit Card,Active,
LOG_116498,USR_0911,2026-02-19,Mobile,73,1,2026-01-22,Individual,Credit Card,Active,
LOG_116499,USR_0911,2026-02-23,Mobile,5,1,2026-01-22,Individual,Credit Card,Active,
LOG_116500,USR_0911,2026-02-27,Mobile,15,3,2026-01-22,Individual,Credit Card,Active,
LOG_116501,USR_0911,2026-03-03,Mobile,10,3,2026-01-22,Individual,Credit Card,Active,
LOG_116502,USR_0911,2026-03-07,TV,13,1,2026-01-22,Individual,Credit Card,Active,
LOG_116503,USR_0911,2026-03-11,Mobile,6,1,2026-01-22,Individual,Credit Card,Active,
LOG_116504,USR_0911,2026-03-15,Mobile,27,1,2026-01-22,Individual,Credit Card,Active,
LOG_116505,USR_0911,2026-03-19,TV,6,2,2026-01-22,Individual,Credit Card,Active,
LOG_116506,USR_0911,2026-03-23,Desktop,24,3,2026-01-22,Individual,Credit Card,Active,
LOG_116507,USR_0911,2026-03-27,Mobile,20,5,2026-01-22,Individual,Credit Card,Active,
LOG_116508,USR_0911,2026-03-31,TV,55,1,2026-01-22,Individual,Credit Card,Active,
LOG_116509,USR_0911,2026-04-04,Mobile,145,1,2026-01-22,Individual,Credit Card,Active,
LOG_116510,USR_0911,2026-04-08,Mobile,33,3,2026-01-22,Individual,Credit Card,Active,
LOG_116511,USR_0911,2026-04-12,Mobile,38,4,2026-01-22,Individual,Credit Card,Active,
LOG_116512,USR_0911,2026-04-16,Mobile,43,4,2026-01-22,Individual,Credit Card,Active,
LOG_116513,USR_0911,2026-04-20,Mobile,121,1,2026-01-22,Individual,Credit Card,Active,
LOG_116514,USR_0911,2026-04-24,Mobile,11,5,2026-01-22,Individual,Credit Card,Active,
LOG_116515,USR_0911,2026-04-28,TV,61,3,2026-01-22,Individual,Credit Card,Active,
LOG_116516,USR_0911,2026-05-02,Mobile,22,5,2026-01-22,Individual,Credit Card,Active,
LOG_116517,USR_0911,2026-05-06,TV,72,2,2026-01-22,Individual,Credit Card,Active,
LOG_116518,USR_0911,2026-05-10,Mobile,14,2,2026-01-22,Individual,Credit Card,Active,
LOG_116519,USR_0911,2026-05-14,Mobile,145,3,2026-01-22,Individual,Credit Card,Active,
LOG_116520,USR_0911,2026-05-18,Mobile,33,2,2026-01-22,Individual,Credit Card,Active,
